date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-07-10,0.92,0.92,0.92,0.92,0.05,1,5000,1,4600
2017-07-11,0.83,0.83,0.83,0.83,-0.09,-1,15000,2,12450
2017-07-12,0.88,0.89,0.92,0.88,0.06,1,170000,7,152990
2017-07-13,0.97,1.06,1.1,0.97,0.17,1,1515000,62,1574830
2017-07-14,1.08,1.09,1.09,1.0,0.03,1,2671000,88,2805940
2017-07-17,1.1,1.15,1.18,1.09,0.06,1,1626000,55,1806460
2017-07-18,1.15,1.12,1.15,1.08,-0.03,-1,1202000,28,1339450
2017-07-19,1.2,1.08,1.2,1.07,-0.04,-1,431000,19,471690
2017-07-20,1.23,1.49,1.49,1.2,0.41,1,1999000,81,2710750
2017-07-21,1.42,1.8,1.86,1.42,0.31,1,3108000,134,5003380
2017-07-24,1.69,1.81,1.81,1.6,0.01,1,2716000,84,4600700
2017-07-25,1.95,2.38,2.42,1.86,0.57,1,2274000,114,4834280
2017-07-26,2.38,2.34,2.5,2.27,-0.04,-1,979000,66,2340330
2017-07-27,2.39,2.24,2.39,2.22,-0.1,-1,722000,31,1627890
2017-07-28,2.21,2.27,2.35,2.14,0.03,1,622000,33,1384010
2017-07-31,2.33,2.24,2.49,2.21,-0.03,-1,559000,28,1290370
2017-08-01,2.25,2.34,2.36,2.22,0.1,1,964000,33,2175710
2017-08-02,2.41,2.28,2.41,2.28,-0.06,-1,141000,11,328830
2017-08-03,2.4,2.06,2.49,2.06,-0.22,-1,386000,34,884440
2017-08-04,2.12,2.05,2.16,2.02,-0.01,-1,363000,24,758300
2017-08-07,2.1,1.89,2.17,1.85,-0.16,-1,916000,39,1746990
2017-08-08,1.89,1.89,1.93,1.75,0.0,0,782000,17,1436710
2017-08-09,1.86,1.77,1.86,1.76,-0.12,-1,40000,6,71520
2017-08-10,1.72,1.65,1.86,1.63,-0.12,-1,633000,26,1109950
2017-08-11,1.53,1.5,1.64,1.44,-0.15,-1,1710000,61,2618330
2017-08-14,1.54,1.31,1.54,1.28,-0.19,-1,963000,37,1344310
2017-08-15,1.39,1.75,1.8,1.39,0.44,1,2212000,79,3440390
2017-08-16,1.78,1.6,1.91,1.58,-0.15,-1,1315000,77,2311140
2017-08-17,1.65,1.48,1.65,1.45,-0.12,-1,837000,30,1270540
2017-08-18,1.44,1.41,1.47,1.36,-0.07,-1,190000,21,266720
2017-08-21,1.39,1.54,1.66,1.39,0.13,1,790000,50,1242830
2017-08-22,1.56,1.47,1.56,1.47,-0.07,-1,660000,21,997230
2017-08-23,1.58,1.45,1.61,1.45,-0.02,-1,526000,24,807300
2017-08-24,1.49,1.52,1.56,1.49,0.07,1,481000,17,736010
2017-08-25,1.56,1.5,1.56,1.5,-0.02,-1,265000,7,402040
2017-08-28,1.52,1.52,1.53,1.51,0.02,1,320000,19,485850
2017-08-29,1.72,1.92,1.93,1.72,0.4,1,1648000,75,3025940
2017-08-30,2.05,1.84,2.05,1.84,-0.08,-1,1094000,42,2148630
2017-08-31,1.84,1.71,1.84,1.71,-0.13,-1,426000,17,751040
2017-09-01,1.81,1.9,2.0,1.76,0.19,1,837000,39,1582610
2017-09-04,1.89,1.77,1.99,1.75,-0.13,-1,672000,31,1258350
2017-09-05,1.9,1.8,2.0,1.8,0.03,1,349000,20,658460
2017-09-06,1.8,1.65,1.8,1.58,-0.15,-1,192000,17,324220
2017-09-07,1.77,1.57,1.77,1.57,-0.08,-1,247000,12,404260
2017-09-08,1.59,1.59,1.59,1.59,0.02,1,140000,4,222600
2017-09-11,1.55,1.51,1.55,1.5,-0.08,-1,207000,6,311200
2017-09-12,1.6,1.53,1.6,1.52,0.02,1,78000,7,122060
