date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-06-08,39.9,39.81,39.9,39.81,-0.25,-1,1519000,56,60512550
2017-06-09,39.9,39.85,39.9,39.83,0.04,1,1609000,53,64102410
2017-06-12,39.74,39.85,39.85,39.74,0.0,0,1213000,21,48302420
2017-06-13,39.9,39.92,39.93,39.89,0.07,1,1384000,44,55245520
2017-06-14,39.95,40.04,40.06,39.95,0.12,1,1185000,29,47426560
2017-06-15,40.1,40.21,40.24,40.1,0.17,1,1245000,26,50081640
2017-06-16,40.22,40.26,40.29,40.22,0.05,1,1659000,43,66759250
2017-06-19,40.39,40.29,40.4,40.25,0.03,1,1659000,29,66850910
2017-06-20,40.24,40.28,40.28,40.23,-0.01,-1,2055000,49,82721400
2017-06-21,40.46,40.48,40.5,40.42,0.2,1,3149000,52,127361480
2017-06-22,40.43,40.45,40.45,40.43,-0.03,-1,1871000,28,75674990
2017-06-23,40.39,40.43,40.49,40.39,-0.02,-1,2371024,37,95925160
2017-06-26,40.32,40.31,40.4,40.27,-0.12,-1,1656000,32,66731580
2017-06-27,40.31,40.4,40.4,40.31,0.09,1,2573000,141,103871200
2017-06-28,40.26,40.25,40.33,40.25,-0.15,-1,1956000,31,78788710
2017-06-29,40.19,40.19,40.22,40.19,-0.06,-1,1001000,13,40241190
2017-06-30,40.09,40.05,40.16,40.05,-0.14,-1,1551000,20,62227100
2017-07-03,39.9,39.91,39.93,39.89,-0.14,-1,1701000,17,67872430
2017-07-04,39.96,40.0,40.0,39.92,0.09,1,2100000,25,83906200
2017-07-05,40.01,40.01,40.01,40.01,0.01,1,1300000,10,52013000
2017-07-06,40.06,40.15,40.15,40.06,0.14,1,1615000,18,64794250
2017-07-07,40.07,40.0,40.09,40.0,-0.15,-1,2009000,27,80454550
2017-07-10,39.97,39.95,39.97,39.94,-0.05,-1,1904099,24,76054140
2017-07-11,40.01,39.97,40.03,39.97,0.02,1,1881000,21,75212270
2017-07-12,40.01,39.97,40.03,39.94,0.0,0,1953000,27,78060410
2017-07-13,39.97,39.95,40.05,39.93,-0.02,-1,1901000,23,75967450
2017-07-14,39.89,39.9,39.91,39.8,-0.05,-1,1506001,32,60041109
2017-07-17,39.93,39.92,39.96,39.92,0.02,1,2001000,46,79934050
2017-07-18,40.06,40.0,40.09,39.99,0.08,1,1993000,62,79775360
2017-07-19,40.03,40.07,40.1,40.03,0.07,1,2062000,32,82653370
2017-07-20,40.12,40.18,40.21,40.12,0.11,1,2280000,28,91584200
2017-07-21,40.19,40.25,40.26,40.19,0.07,1,2501099,47,100652364
2017-07-24,40.25,40.17,40.33,40.17,-0.08,-1,2808000,46,112937560
2017-07-25,40.1,40.04,40.12,40.04,-0.13,-1,1404000,17,56277280
2017-07-26,39.91,39.91,39.94,39.91,-0.13,-1,1600000,17,63893600
2017-07-27,39.85,39.76,39.86,39.76,-0.15,-1,1055000,18,42027040
2017-07-28,39.72,39.85,39.93,39.72,0.09,1,1688000,25,67349000
2017-07-31,39.91,39.9,39.91,39.87,0.05,1,1410000,9,56259100
2017-08-01,39.71,39.72,39.75,39.71,-0.18,-1,1750000,20,69533200
2017-08-02,39.9,39.99,39.99,39.9,0.27,1,1300000,10,51981500
2017-08-03,39.98,39.96,40.02,39.96,-0.03,-1,1673000,20,66871980
2017-08-04,40.0,39.98,40.07,39.98,0.02,1,1534000,15,61391760
2017-08-07,39.96,39.86,39.96,39.86,-0.12,-1,1356000,13,54062430
2017-08-08,39.92,39.89,39.92,39.89,0.03,1,1446073,14,57699808
2017-08-09,39.97,39.99,40.0,39.97,0.1,1,1500000,14,59992000
2017-08-10,40.0,40.12,40.12,40.0,0.13,1,1555024,21,62370286
2017-08-11,40.35,40.32,40.41,40.31,0.2,1,1496000,17,60329050
2017-08-14,40.18,40.25,40.27,40.18,-0.07,-1,1434000,13,57711480
2017-08-15,40.11,40.05,40.11,40.05,-0.2,-1,1409000,15,56432880
2017-08-16,40.05,40.08,40.08,40.05,0.03,1,1400000,13,56098500
2017-08-17,40.15,40.12,40.15,40.11,0.04,1,1211000,14,48609360
2017-08-18,40.37,40.28,40.37,40.28,0.16,1,1256000,12,50591780
2017-08-21,40.24,40.26,40.26,40.24,-0.02,-1,1293000,13,52054320
2017-08-22,40.27,40.29,40.3,40.27,0.03,1,1204097,11,48521987
2017-08-23,40.17,40.18,40.18,40.17,-0.11,-1,1201000,9,48244180
2017-08-24,40.26,40.26,40.27,40.26,0.08,1,1300000,10,52350000
2017-08-25,40.22,40.22,40.23,40.21,-0.04,-1,1646000,23,66203430
2017-08-28,40.12,40.08,40.12,40.06,-0.14,-1,1205000,12,48332500
2017-08-29,40.3,40.32,40.32,40.3,0.24,1,1201073,10,48427223
2017-08-30,40.2,40.18,40.2,40.18,-0.14,-1,1206000,119,48471130
2017-08-31,40.21,40.22,40.22,40.21,0.04,1,1190000,107,47857800
2017-09-01,40.21,40.21,40.21,40.21,-0.01,-1,1203000,73,48372630
2017-09-04,40.21,40.15,40.21,40.15,-0.06,-1,1201000,63,48220210
2017-09-05,40.1,40.14,40.15,40.1,-0.01,-1,1201121,48,48218956
2017-09-06,40.32,40.36,40.38,40.32,0.22,1,1254000,73,50611960
2017-09-07,40.2,40.2,40.21,40.2,-0.16,-1,1201000,78,48286200
2017-09-08,40.29,40.31,40.32,40.29,0.11,1,1507024,59,60730562
2017-09-11,40.22,40.19,40.22,40.19,-0.12,-1,1540000,23,61919000
2017-09-12,40.11,40.12,40.12,40.11,-0.07,-1,1202120,17,48229034
