date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-04,0.82,0.82,0.82,0.82,0.04,1,13000,3,10660
2017-05-05,0.83,0.85,0.85,0.83,0.03,1,9000,2,7510
2017-05-08,0.89,0.9,0.9,0.88,0.05,1,48000,5,43040
2017-05-09,0.87,0.99,0.99,0.87,0.09,1,81000,7,75790
2017-05-10,0.94,0.87,0.94,0.86,-0.12,-1,204000,10,179910
2017-05-11,0.86,0.88,0.89,0.86,0.01,1,194000,8,168920
2017-05-12,0.9,0.92,0.92,0.9,0.04,1,32000,2,28840
2017-05-15,0.91,0.92,0.93,0.91,0.0,0,53000,4,48470
2017-05-16,0.83,0.88,0.88,0.81,-0.04,-1,205000,5,174150
2017-05-17,0.9,0.93,0.94,0.9,0.05,1,166000,7,152210
2017-05-18,0.95,0.93,0.95,0.92,0.0,0,138000,8,128750
2017-05-26,0.87,0.9,0.9,0.86,0.06,1,104000,3,93460
2017-05-31,0.87,0.9,0.9,0.87,0.0,0,142000,8,125070
2017-06-01,0.89,0.93,0.93,0.89,0.03,1,11000,2,9830
2017-06-02,0.89,0.88,0.89,0.88,-0.05,-1,41000,2,36330
2017-06-03,0.87,0.9,0.9,0.87,0.02,1,25000,3,22350
2017-06-05,0.87,0.86,0.87,0.85,-0.04,-1,32000,3,27700
2017-06-06,0.8,0.8,0.81,0.8,-0.06,-1,79000,4,63590
2017-06-08,0.75,0.7,0.75,0.7,-0.09,-1,66000,3,49000
2017-06-09,0.69,0.72,0.72,0.69,0.02,1,59000,3,42080
2017-06-12,0.73,0.67,0.73,0.67,-0.05,-1,40000,2,27400
2017-06-13,0.63,0.64,0.64,0.63,-0.03,-1,71000,4,45230
2017-06-14,0.68,0.76,0.77,0.68,0.12,1,287000,9,211980
2017-06-15,0.74,0.73,0.74,0.73,-0.03,-1,156000,8,114480
2017-06-16,0.75,0.75,0.75,0.75,0.02,1,50000,1,37500
2017-06-19,0.7,0.7,0.71,0.7,-0.05,-1,45000,3,31800
2017-06-20,0.72,0.74,0.74,0.72,0.04,1,207000,9,152080
2017-06-21,0.74,0.75,0.75,0.71,0.01,1,252000,9,182780
2017-06-22,0.72,0.73,0.73,0.72,-0.02,-1,50000,3,36200
2017-06-23,0.7,0.65,0.7,0.65,-0.08,-1,205000,5,141850
2017-06-26,0.64,0.64,0.66,0.64,-0.01,-1,333000,6,215180
2017-06-27,0.64,0.65,0.65,0.63,0.01,1,153000,7,97050
2017-06-28,0.67,0.67,0.67,0.67,0.02,1,152000,4,101840
2017-06-29,0.65,0.64,0.65,0.64,-0.03,-1,172000,5,111600
2017-06-30,0.67,0.59,0.67,0.59,-0.05,-1,51000,2,33690
2017-07-03,0.58,0.55,0.58,0.53,-0.04,-1,88000,5,49240
2017-07-04,0.51,0.55,0.55,0.51,0.0,0,11000,2,5650
2017-07-05,0.55,0.56,0.56,0.55,0.01,1,30000,3,16700
2017-07-06,0.49,0.48,0.5,0.48,-0.08,-1,100000,5,49000
2017-07-07,0.48,0.5,0.5,0.48,0.02,1,221000,5,108200
2017-07-10,0.5,0.5,0.5,0.5,0.0,0,31000,2,15500
2017-07-11,0.5,0.52,0.52,0.5,0.02,1,42000,3,21400
