date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-07-21,1.24,1.32,1.35,1.24,0.11,1,2540000,61,3330510
2017-07-24,1.36,1.22,1.43,1.17,-0.1,-1,4001000,95,4968430
2017-07-25,1.28,1.23,1.3,1.2,0.01,1,1924000,41,2342500
2017-07-26,1.21,1.23,1.23,1.21,0.0,0,179000,6,219170
2017-07-27,1.24,1.27,1.31,1.24,0.04,1,155000,9,201740
2017-07-28,1.27,1.25,1.27,1.25,-0.02,-1,13000,2,16450
2017-07-31,1.26,1.26,1.26,1.26,0.01,1,1000,1,1260
2017-08-01,1.21,1.21,1.21,1.21,-0.05,-1,14000,1,16940
2017-08-02,1.24,1.29,1.29,1.24,0.08,1,38000,3,47520
2017-08-03,1.31,1.38,1.39,1.31,0.09,1,403000,11,551310
2017-08-04,1.39,1.33,1.39,1.33,-0.05,-1,267000,7,360050
2017-08-07,1.42,1.42,1.44,1.42,0.09,1,46000,3,65340
2017-08-08,1.5,1.45,1.5,1.41,0.03,1,200000,8,290500
2017-08-09,1.32,1.3,1.32,1.3,-0.15,-1,60000,2,78600
2017-08-10,1.3,1.15,1.3,1.14,-0.15,-1,156000,5,186690
2017-08-11,1.1,1.23,1.23,1.1,0.08,1,103000,4,123310
2017-08-14,1.14,1.14,1.14,1.14,-0.09,-1,37000,1,42180
2017-08-17,1.21,1.21,1.21,1.21,0.01,1,15000,1,18150
2017-08-21,1.22,1.25,1.25,1.21,0.04,1,290000,9,357600
2017-08-22,1.27,1.28,1.32,1.27,0.03,1,245000,6,313800
2017-08-24,1.24,1.22,1.24,1.22,0.01,1,110000,2,136200
2017-08-25,1.23,1.23,1.23,1.23,0.01,1,100000,1,123000
2017-08-28,1.12,1.12,1.12,1.12,-0.11,-1,10000,1,11200
2017-08-29,1.1,1.17,1.17,1.1,0.05,1,125000,3,144500
2017-09-04,1.09,1.09,1.09,1.09,-0.01,-1,100000,1,109000
2017-09-05,1.14,1.18,1.18,1.14,0.09,1,247000,3,287460
2017-09-06,1.27,1.48,1.51,1.26,0.3,1,671000,29,913420
2017-09-07,1.42,1.39,1.45,1.34,-0.09,-1,372000,18,518020
2017-09-08,1.31,1.32,1.32,1.31,-0.07,-1,45000,3,59100
2017-09-11,1.24,1.29,1.29,1.23,-0.03,-1,118000,6,150920
2017-09-12,1.3,1.36,1.36,1.3,0.07,1,233000,6,314190
