date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-07-13,0.98,1.13,1.13,0.98,0.23,1,875000,15,910100
2017-07-14,1.09,1.13,1.17,1.09,0.0,0,1044000,33,1186440
2017-07-17,1.09,1.18,1.22,1.06,0.05,1,1399000,27,1586190
2017-07-18,1.19,1.21,1.25,1.14,0.03,1,1344000,35,1603360
2017-07-19,1.29,1.36,1.37,1.28,0.15,1,1260000,31,1669930
2017-07-20,1.34,1.32,1.39,1.21,-0.04,-1,1620000,74,2122370
2017-07-21,1.37,1.33,1.44,1.31,0.01,1,937000,45,1281300
2017-07-24,1.43,1.48,1.49,1.35,0.15,1,1205000,36,1708980
2017-07-25,1.43,1.56,1.65,1.42,0.08,1,1888000,62,2902860
2017-07-26,1.56,1.55,1.56,1.42,-0.01,-1,1481000,67,2197830
2017-07-27,1.59,1.57,1.63,1.52,0.02,1,860000,43,1363130
2017-07-28,1.46,1.32,1.48,1.32,-0.25,-1,145000,12,208720
2017-07-31,1.32,1.4,1.45,1.29,0.08,1,912000,27,1216670
2017-08-01,1.41,1.39,1.45,1.36,-0.01,-1,486000,27,681790
2017-08-02,1.39,1.32,1.39,1.32,-0.07,-1,76000,6,102450
2017-08-03,1.38,1.44,1.49,1.38,0.12,1,92000,9,132060
2017-08-04,1.36,1.31,1.36,1.31,-0.13,-1,250000,26,332400
2017-08-07,1.23,1.22,1.23,1.18,-0.09,-1,345000,10,411540
2017-08-08,1.24,1.45,1.5,1.24,0.23,1,448000,18,651390
2017-08-09,1.31,1.3,1.32,1.22,-0.15,-1,181000,11,234120
2017-08-10,1.19,1.09,1.19,1.04,-0.21,-1,334000,10,365820
2017-08-11,1.18,1.19,1.24,1.18,0.1,1,136000,7,163170
2017-08-14,1.22,0.98,1.22,0.98,-0.21,-1,415000,20,476180
2017-08-15,1.11,1.17,1.23,1.08,0.19,1,670000,26,775440
2017-08-16,1.11,1.05,1.16,1.01,-0.12,-1,634000,24,687200
2017-08-17,1.13,1.18,1.24,1.13,0.13,1,1271000,28,1509790
2017-08-18,1.06,1.15,1.17,1.04,-0.03,-1,1233000,43,1345730
2017-08-21,1.09,1.16,1.16,1.09,0.01,1,226000,12,251760
2017-08-22,1.15,1.11,1.17,1.1,-0.05,-1,635000,17,726280
2017-08-23,1.16,1.15,1.33,1.13,0.04,1,2434000,77,2868080
2017-08-24,1.19,1.27,1.27,1.16,0.12,1,1120000,49,1374080
2017-08-25,1.28,1.25,1.29,1.24,-0.02,-1,633000,28,799430
2017-08-28,1.27,1.2,1.27,1.2,-0.05,-1,196000,10,244910
2017-08-29,1.17,1.3,1.31,1.11,0.1,1,1465000,37,1810410
2017-08-30,1.33,1.27,1.36,1.26,-0.03,-1,1160000,44,1537240
2017-08-31,1.21,1.24,1.31,1.21,-0.03,-1,787000,31,990830
2017-09-01,1.21,1.23,1.25,1.16,-0.01,-1,617000,18,745440
2017-09-04,1.17,1.15,1.17,1.14,-0.08,-1,401000,13,462110
2017-09-05,1.16,1.36,1.46,1.15,0.21,1,1006000,33,1337790
2017-09-06,1.36,1.54,1.57,1.22,0.18,1,1654000,71,2274380
2017-09-07,1.58,1.35,1.62,1.34,-0.19,-1,723000,47,1090330
2017-09-08,1.29,1.25,1.32,1.25,-0.1,-1,101000,8,128760
2017-09-11,1.16,1.13,1.16,1.13,-0.12,-1,10000,2,11450
2017-09-12,1.2,1.11,1.2,1.11,-0.02,-1,33000,2,39330
