date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-06-08,39.9,39.82,39.9,39.82,-0.19,-1,1562000,68,62251070
2017-06-09,39.95,39.89,39.97,39.89,0.07,1,1619000,48,64620460
2017-06-12,39.95,39.94,39.96,39.93,0.05,1,1263000,24,50461300
2017-06-13,39.98,39.99,39.99,39.97,0.05,1,892000,26,35656400
2017-06-14,39.97,40.06,40.07,39.97,0.07,1,1405000,33,56230320
2017-06-15,40.03,40.06,40.07,40.03,0.0,0,1787000,35,71572310
2017-06-16,40.11,40.27,40.27,40.11,0.21,1,2044000,48,82125710
2017-06-19,40.3,40.23,40.3,40.23,-0.04,-1,1300000,21,52326800
2017-06-20,40.23,40.24,40.24,40.22,0.01,1,1600000,33,64375930
2017-06-21,40.32,40.4,40.41,40.32,0.16,1,2270000,30,91627300
2017-06-22,40.4,40.42,40.42,40.37,0.02,1,1475000,20,59581400
2017-06-23,40.42,40.39,40.44,40.39,-0.03,-1,1850000,25,74764000
2017-06-26,40.25,40.25,40.3,40.22,-0.14,-1,1762000,33,70878610
2017-06-27,40.27,40.32,40.33,40.27,0.07,1,1753000,26,70635940
2017-06-28,40.4,40.39,40.43,40.39,0.07,1,2210000,101,89284090
2017-06-29,40.37,40.32,40.39,40.32,-0.07,-1,1823000,22,73559840
2017-06-30,40.4,40.34,40.4,40.34,0.02,1,1950000,20,78719000
2017-07-03,40.3,40.35,40.35,40.3,0.01,1,1985296,19,80050513
2017-07-04,40.39,40.46,40.46,40.39,0.11,1,2750000,36,111165100
2017-07-05,40.44,40.43,40.44,40.43,-0.03,-1,1551000,13,62722430
2017-07-06,40.48,40.55,40.55,40.47,0.12,1,2095000,25,84838680
2017-07-07,40.58,40.54,40.58,40.52,-0.01,-1,1840122,24,74646344
2017-07-10,40.52,40.5,40.55,40.49,-0.04,-1,1880000,21,76164800
2017-07-11,40.57,40.53,40.57,40.52,0.03,1,1720000,21,69709180
2017-07-12,40.48,40.45,40.49,40.45,-0.08,-1,1900000,21,76877000
2017-07-13,40.38,40.28,40.38,40.28,-0.17,-1,1758000,24,70844950
2017-07-14,40.27,40.3,40.35,40.24,0.02,1,1938000,50,78115450
2017-07-17,40.29,40.35,40.35,40.29,0.05,1,1860000,36,75009600
2017-07-18,40.41,40.32,40.42,40.31,-0.03,-1,2055000,70,82889760
2017-07-19,40.28,40.35,40.35,40.28,0.03,1,1960000,24,79038400
2017-07-20,40.36,40.42,40.46,40.36,0.07,1,2332000,31,94241640
2017-07-21,40.43,40.43,40.48,40.43,0.01,1,2853000,41,115385860
2017-07-24,40.4,40.33,40.46,40.33,-0.1,-1,2431000,36,98157490
2017-07-25,40.28,40.25,40.32,40.25,-0.08,-1,1993000,32,80271170
2017-07-26,40.31,40.31,40.32,40.28,0.06,1,2450000,41,98728400
2017-07-27,40.12,40.07,40.22,40.04,-0.24,-1,2145000,30,85994090
2017-07-28,40.17,40.16,40.26,40.16,0.09,1,1540000,15,61943900
2017-07-31,40.19,40.17,40.23,40.17,0.01,1,1850000,22,74338100
2017-08-01,40.06,40.08,40.1,40.02,-0.09,-1,1716000,21,68699800
2017-08-02,40.14,40.22,40.22,40.14,0.14,1,1550000,15,62331000
2017-08-03,40.21,40.18,40.25,40.18,-0.04,-1,2080000,27,83609000
2017-08-04,40.11,40.11,40.14,40.11,-0.07,-1,1396000,15,56020930
2017-08-07,40.09,40.11,40.11,40.09,0.0,0,1284000,11,51488240
2017-08-08,40.12,40.09,40.12,40.09,-0.02,-1,1654000,15,66344350
2017-08-09,40.11,40.18,40.18,40.11,0.09,1,1405040,14,56446886
2017-08-10,40.19,40.3,40.3,40.19,0.12,1,1402024,14,56445531
2017-08-11,40.42,40.39,40.42,40.39,0.09,1,1432000,19,57839880
2017-08-14,40.24,40.3,40.31,40.24,-0.09,-1,1773000,20,71448390
2017-08-15,40.25,40.2,40.25,40.2,-0.1,-1,1650000,21,66335270
2017-08-16,40.24,40.31,40.31,40.24,0.11,1,1300072,12,52400383
2017-08-17,40.28,40.25,40.28,40.25,-0.06,-1,1202000,10,48416530
2017-08-18,40.39,40.31,40.39,40.31,0.06,1,1202000,9,48452780
2017-08-21,40.26,40.3,40.33,40.26,-0.01,-1,1253000,10,50529900
2017-08-22,40.29,40.29,40.32,40.29,-0.01,-1,1252000,11,50461080
2017-08-23,40.24,40.25,40.25,40.24,-0.04,-1,1301000,11,52353250
2017-08-24,40.24,40.22,40.26,40.22,-0.03,-1,1558000,17,62706320
2017-08-25,40.22,40.2,40.22,40.2,-0.02,-1,1430000,14,57488000
2017-08-28,40.1,40.03,40.1,40.03,-0.17,-1,1292000,15,51731000
2017-08-29,40.03,40.09,40.17,40.03,0.06,1,1254000,13,50334820
2017-08-30,40.06,40.03,40.06,40.03,-0.06,-1,1336000,59,53509000
2017-08-31,40.07,40.07,40.07,40.07,0.04,1,1210000,114,48484700
2017-09-01,40.05,40.05,40.06,40.03,-0.02,-1,1500000,67,60058500
2017-09-04,40.14,39.98,40.14,39.98,-0.07,-1,1712430,98,68540180
2017-09-05,39.95,39.98,39.98,39.95,0.0,0,1222000,62,48843100
2017-09-06,40.01,40.05,40.05,40.01,0.07,1,1204000,84,48220040
2017-09-07,40.0,39.98,40.0,39.92,-0.07,-1,1470000,70,58751540
2017-09-08,39.9,39.88,39.91,39.86,-0.1,-1,1591024,85,63460200
2017-09-11,39.95,39.94,39.95,39.92,0.06,1,1392024,29,55585898
2017-09-12,39.93,39.92,39.93,39.92,-0.02,-1,1342000,11,53572660
