date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-16,0.83,0.83,0.83,0.83,0.02,1,90000,1,74700
2017-05-17,0.83,0.82,0.83,0.82,-0.01,-1,100000,2,82100
2017-05-18,0.84,0.85,0.85,0.84,0.03,1,116000,3,97500
2017-05-19,0.85,0.85,0.85,0.85,0.0,0,401000,5,340850
2017-05-22,0.83,0.83,0.83,0.83,-0.02,-1,191000,2,158530
2017-05-23,0.84,0.83,0.84,0.83,0.0,0,16000,2,13380
2017-05-24,0.78,0.78,0.78,0.78,-0.05,-1,20000,2,15600
2017-05-25,0.77,0.77,0.77,0.77,-0.01,-1,10000,1,7700
2017-05-26,0.79,0.77,0.79,0.77,0.0,0,120000,3,94400
2017-05-31,0.7,0.76,0.76,0.7,-0.01,-1,612000,22,454720
2017-06-01,0.75,0.72,0.75,0.71,-0.04,-1,397000,12,293230
2017-06-02,0.72,0.72,0.72,0.69,0.0,0,565000,7,404650
2017-06-03,0.7,0.7,0.7,0.7,-0.02,-1,100000,1,70000
2017-06-05,0.68,0.69,0.69,0.68,-0.01,-1,90000,5,61700
2017-06-06,0.71,0.72,0.72,0.71,0.03,1,186000,6,132540
2017-06-07,0.7,0.74,0.75,0.7,0.02,1,544000,7,397100
2017-06-08,0.71,0.7,0.72,0.7,-0.04,-1,548000,10,391300
2017-06-09,0.72,0.72,0.72,0.72,0.02,1,100000,1,72000
2017-06-12,0.74,0.73,0.74,0.73,0.01,1,288000,4,210540
2017-06-13,0.71,0.71,0.71,0.71,-0.02,-1,366000,2,259860
2017-06-14,0.71,0.73,0.73,0.71,0.02,1,250000,3,180500
2017-06-16,0.72,0.7,0.72,0.7,-0.03,-1,130000,4,92500
2017-06-19,0.7,0.7,0.7,0.7,0.0,0,19000,1,13300
2017-06-20,0.68,0.7,0.7,0.68,0.0,0,101000,2,70680
2017-06-21,0.68,0.68,0.68,0.68,-0.02,-1,460000,1,312800
2017-06-22,0.69,0.69,0.69,0.69,0.01,1,20000,1,13800
2017-06-23,0.66,0.66,0.66,0.66,-0.03,-1,230000,10,151800
2017-06-28,0.68,0.68,0.68,0.68,0.02,1,195000,3,132600
2017-06-29,0.66,0.66,0.66,0.66,-0.02,-1,238000,2,157080
2017-06-30,0.68,0.67,0.68,0.67,0.01,1,197000,2,132290
2017-07-03,0.68,0.67,0.68,0.67,0.0,0,34000,3,22810
2017-07-05,0.68,0.64,0.68,0.64,-0.03,-1,5000,2,3240
2017-07-06,0.63,0.63,0.63,0.63,-0.01,-1,2000,1,1260
2017-07-07,0.65,0.66,0.66,0.64,0.03,1,495000,9,321700
2017-07-10,0.63,0.66,0.66,0.63,0.0,0,462000,6,292220
2017-07-11,0.6,0.6,0.6,0.6,-0.06,-1,1000,1,600
2017-07-12,0.57,0.57,0.57,0.56,-0.03,-1,154000,7,87590
2017-07-13,0.55,0.55,0.55,0.55,-0.02,-1,5000,1,2750
2017-07-17,0.56,0.56,0.56,0.56,-0.01,-1,20000,1,11200
2017-07-18,0.54,0.53,0.54,0.53,-0.03,-1,219000,4,116370
2017-07-19,0.5,0.47,0.5,0.47,-0.06,-1,270000,19,132200
2017-07-20,0.45,0.47,0.47,0.45,0.0,0,93000,5,42080
2017-07-21,0.46,0.43,0.46,0.43,-0.04,-1,410000,12,185570
2017-07-24,0.43,0.43,0.43,0.43,0.0,0,100000,1,43000
2017-07-25,0.45,0.42,0.45,0.42,-0.01,-1,104000,4,46680
2017-07-27,0.44,0.42,0.44,0.42,-0.02,-1,126000,3,55040
2017-07-28,0.45,0.45,0.45,0.45,0.03,1,6000,1,2700
2017-07-31,0.46,0.46,0.46,0.46,0.01,1,30000,1,13800
2017-08-01,0.44,0.43,0.44,0.43,-0.03,-1,149000,5,64360
2017-08-03,0.44,0.44,0.44,0.44,0.0,0,100000,1,44000
2017-08-04,0.42,0.41,0.42,0.41,-0.03,-1,239000,3,100180
2017-08-10,0.49,0.52,0.53,0.48,0.08,1,1028000,23,523120
2017-08-11,0.54,0.54,0.55,0.54,0.02,1,194000,3,104810
2017-08-14,0.49,0.55,0.55,0.49,0.01,1,207000,2,102570
2017-08-15,0.52,0.52,0.52,0.52,-0.03,-1,100000,1,52000
2017-08-16,0.52,0.5,0.52,0.5,-0.02,-1,61000,4,30520
2017-08-21,0.49,0.48,0.49,0.48,-0.01,-1,49000,2,23710
2017-08-22,0.47,0.45,0.47,0.45,-0.03,-1,170000,11,77600
2017-08-24,0.47,0.47,0.47,0.47,0.01,1,180000,1,84600
2017-08-25,0.48,0.48,0.48,0.48,0.01,1,180000,3,86400
2017-08-28,0.5,0.5,0.5,0.5,0.02,1,1000,1,500
2017-08-29,0.51,0.5,0.51,0.5,0.0,0,150000,3,76000
2017-08-30,0.48,0.49,0.49,0.48,-0.01,-1,60000,3,28900
2017-08-31,0.47,0.44,0.47,0.44,-0.05,-1,30000,3,13700
2017-09-04,0.47,0.47,0.47,0.47,0.03,1,90000,1,42300
2017-09-05,0.45,0.45,0.45,0.45,-0.02,-1,260000,2,117000
2017-09-07,0.43,0.46,0.46,0.43,0.01,1,358000,2,156880
2017-09-08,0.43,0.43,0.43,0.43,-0.03,-1,98000,1,42140
2017-09-12,0.36,0.36,0.36,0.36,-0.07,-1,149000,1,53640
